arquivo_origem;ano_origem;tipo_base;Exercício: 2019;;;;;;;;
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 2º Quadrimestre;Internos;siconfi-cor_RGF2EmprestimosInternos;670209385.29
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 2º Quadrimestre;Externos;siconfi-cor_RGF2EmprestimosExternos;251778328.41
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 2º Quadrimestre;Parcelamento e Renegociação de Dívidas;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas;187728333
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 2º Quadrimestre;De Contribuições Previdenciárias;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;163597645.52
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 2º Quadrimestre;De Demais Contribuições Sociais;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;24130687.48
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 2º Quadrimestre;DEDUÇÕES (II);siconfi-cor_DeducoesDaDividaConsolidada;499578782.59
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 2º Quadrimestre;Disponibilidade de Caixa;siconfi-cor_RGF2DisponibilidadeDeCaixa;499578782.59
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 2º Quadrimestre;Disponibilidade de Caixa Bruta;siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02;508264100.2
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 2º Quadrimestre;(-) Restos a Pagar Processados;siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios;8685317.61
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 2º Quadrimestre;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);siconfi-cor_DividaConsolidadaLiquida;610137264.11
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 2º Quadrimestre;RECEITA CORRENTE LÍQUIDA - RCL (IV);siconfi-cor_RGF2ReceitaCorrenteLiquida;3994789401.76
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 2º Quadrimestre;(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V);siconfi-cor_TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;5613061
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 2º Quadrimestre;#NAME?;siconfi-cor_ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;3989176340.76
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 2º Quadrimestre;% da DC sobre a RCL AJUSTADA (I/VI);siconfi-cor_PercentualDaDCSobreARCL;27.82
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);siconfi-cor_PercentualDaDCLSobreARCL;15.29
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 2º Quadrimestre;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal;4787011608.91
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 2º Quadrimestre;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);siconfi-cor_LimiteDeAlerta;4308310448.02
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);siconfi-cor_DividaConsolidada;1389894585.65
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;Dívida Contratual;siconfi-cor_DividaContratual;1389894585.65
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;Empréstimos;siconfi-cor_RGF2Emprestimos;1208290061.06
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;Internos;siconfi-cor_RGF2EmprestimosInternos;885748218.64
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;Externos;siconfi-cor_RGF2EmprestimosExternos;322541842.42
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;Parcelamento e Renegociação de Dívidas;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas;181604524.59
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;De Contribuições Previdenciárias;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;159160835.6
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;De Demais Contribuições Sociais;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;22443688.99
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;DEDUÇÕES (II);siconfi-cor_DeducoesDaDividaConsolidada;702291390.81
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;Disponibilidade de Caixa;siconfi-cor_RGF2DisponibilidadeDeCaixa;702291390.81
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;Disponibilidade de Caixa Bruta;siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02;710796120.84
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;(-) Restos a Pagar Processados;siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios;8504730.03
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);siconfi-cor_DividaConsolidadaLiquida;687603194.84
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;RECEITA CORRENTE LÍQUIDA - RCL (IV);siconfi-cor_RGF2ReceitaCorrenteLiquida;4076757350.19
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V);siconfi-cor_TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;11213473
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;#NAME?;siconfi-cor_ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;4065543877.19
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;% da DC sobre a RCL AJUSTADA (I/VI);siconfi-cor_PercentualDaDCSobreARCL;34.19
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);siconfi-cor_PercentualDaDCLSobreARCL;16.91
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal;4878652652.63
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Belém - PA;1501402;PA;Executivo;1506420;Até o 3º Quadrimestre;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);siconfi-cor_LimiteDeAlerta;4390787387.37
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA - DC (I);siconfi-cor_DividaConsolidada;1707513522.06
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;Dívida Contratual;siconfi-cor_DividaContratual;315383262.97
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;Empréstimos;siconfi-cor_RGF2Emprestimos;23491313.75
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;Internos;siconfi-cor_RGF2EmprestimosInternos;11771700.03
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;Externos;siconfi-cor_RGF2EmprestimosExternos;11719613.72
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;Financiamentos;siconfi-cor_RGF2Financiamentos;215465657.92
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;Internos;siconfi-cor_RGF2FinanciamentosInternos;215465657.92
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;Parcelamento e Renegociação de Dívidas;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas;76426291.3
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;De Contribuições Previdenciárias;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;73699986.08
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;De Demais Contribuições Sociais;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;2726305.22
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos;681166176.64
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;Outras Dívidas;siconfi-cor_OutrasDividas;710964082.45
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;DEDUÇÕES (II);siconfi-cor_DeducoesDaDividaConsolidada;548204837.04
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa;siconfi-cor_RGF2DisponibilidadeDeCaixa;548204837.04
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa Bruta;siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02;569966906.07
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;(-) Restos a Pagar Processados;siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios;21762069.03
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);siconfi-cor_DividaConsolidadaLiquida;1159308685.02
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;RECEITA CORRENTE LÍQUIDA - RCL (IV);siconfi-cor_RGF2ReceitaCorrenteLiquida;2562201340.62
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V);siconfi-cor_TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;1432778.77
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;#NAME?;siconfi-cor_ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;2560768561.85
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;% da DC sobre a RCL AJUSTADA (I/VI);siconfi-cor_PercentualDaDCSobreARCL;66.68
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;% da DCL sobre a RCL AJUSTADA (III/VI);siconfi-cor_PercentualDaDCLSobreARCL;45.27
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal;3072922274.22
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);siconfi-cor_LimiteDeAlerta;2765630046.8
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;Passivo Atuarial;siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial;5965227962.13
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;RP Não-Processados;siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores;13175748.08
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;SALDO DO EXERCÍCIO ANTERIOR;Dívida Contratual de PPP;siconfi-cor_DividaContratualDePPP;9
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);siconfi-cor_DividaConsolidada;1593275279.96
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;Dívida Contratual;siconfi-cor_DividaContratual;269259496.64
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;Empréstimos;siconfi-cor_RGF2Emprestimos;20051031.93
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;Internos;siconfi-cor_RGF2EmprestimosInternos;8331418.21
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;Externos;siconfi-cor_RGF2EmprestimosExternos;11719613.72
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;Financiamentos;siconfi-cor_RGF2Financiamentos;230465657.92
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;Internos;siconfi-cor_RGF2FinanciamentosInternos;230465657.92
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;Parcelamento e Renegociação de Dívidas;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas;18742806.79
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;De Contribuições Previdenciárias;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;16107503.91
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;De Demais Contribuições Sociais;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;2635302.88
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos;664566795.33
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;Outras Dívidas;siconfi-cor_OutrasDividas;659448987.99
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;DEDUÇÕES (II);siconfi-cor_DeducoesDaDividaConsolidada;689175273.03
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;Disponibilidade de Caixa;siconfi-cor_RGF2DisponibilidadeDeCaixa;689175273.03
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;Disponibilidade de Caixa Bruta;siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02;712565214.68
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;(-) Restos a Pagar Processados;siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios;23389941.65
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);siconfi-cor_DividaConsolidadaLiquida;904100006.93
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;RECEITA CORRENTE LÍQUIDA - RCL (IV);siconfi-cor_RGF2ReceitaCorrenteLiquida;2705360455.58
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V);siconfi-cor_TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;1281033.05
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;#NAME?;siconfi-cor_ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;2704079422.53
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;% da DC sobre a RCL AJUSTADA (I/VI);siconfi-cor_PercentualDaDCSobreARCL;58.92
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);siconfi-cor_PercentualDaDCLSobreARCL;33.43
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal;3244895307.04
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);siconfi-cor_LimiteDeAlerta;2920405776.33
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;Passivo Atuarial;siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial;5965227962.13
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 1º Quadrimestre;RP Não-Processados;siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores;27512066.15
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 2º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);siconfi-cor_DividaConsolidada;1031251527.11
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 2º Quadrimestre;Dívida Contratual;siconfi-cor_DividaContratual;288002596.19
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 2º Quadrimestre;Empréstimos;siconfi-cor_RGF2Emprestimos;15078161.75
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 2º Quadrimestre;Internos;siconfi-cor_RGF2EmprestimosInternos;6957965.59
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 2º Quadrimestre;Externos;siconfi-cor_RGF2EmprestimosExternos;8120196.16
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 2º Quadrimestre;Financiamentos;siconfi-cor_RGF2Financiamentos;255465657.92
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 2º Quadrimestre;Internos;siconfi-cor_RGF2FinanciamentosInternos;255465657.92
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 2º Quadrimestre;Parcelamento e Renegociação de Dívidas;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas;17458776.52
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 2º Quadrimestre;De Contribuições Previdenciárias;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;14917328.71
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 2º Quadrimestre;De Demais Contribuições Sociais;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;2541447.81
divida_consolidada_liquida_capitais_2023.csv;2023;DCL Capitais;Prefeitura Municipal de Florianópolis - SC;4205407;SC;Executivo;516524;Até o 2º Quadrimestre;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos;92155703.26
